Time,Hostname,Destination Port,Bytes,Duration,Proxy,Your IP Address,Error Reason,Protocol
2025-12-22 20:51:06.863137+00:00,registry.npmjs.org,443,4919,0.003926911,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:51:06.862338+00:00,registry.npmjs.org,443,4913,0.004073454,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:51:06.862168+00:00,registry.npmjs.org,443,4958,0.010475575,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:51:06.861718+00:00,registry.npmjs.org,443,4914,0.010771196,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:51:06.861519+00:00,registry.npmjs.org,443,4941,0.004131302,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:51:06.861954+00:00,registry.npmjs.org,443,4914,0.003955671,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:50:54.962913+00:00,accounts.youtube.com,443,16028,0.200927433,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:50:07.024850+00:00,registry.npmjs.org,443,161004,0.004044724,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:50:05.927366+00:00,registry.npmjs.org,443,40243,0.00397602,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:50:05.927221+00:00,registry.npmjs.org,443,49028,0.01071982,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:49:42.442149+00:00,www.google.com,443,274,0.008696279,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:49:38.760623+00:00,mail.yahoo.com,443,20780,0.13999745,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:48:28.262766+00:00,api.hyperliquid-testnet.xyz,443,645050,0.017861297,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:48:26.940760+00:00,api.hyperliquid-testnet.xyz,443,67567,0.007766018,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:41.757507+00:00,signaler-pa.clients6.google.com,443,15410,0.021781217,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:39.326955+00:00,mail.yahoo.com,443,20806,0.003007268,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:27.607010+00:00,api.hyperliquid-testnet.xyz,443,645006,0.002066684,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:27.573686+00:00,api.hyperliquid-testnet.xyz,443,67732,0.002155075,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:18.373458+00:00,dzjnlsk4rxci0.cloudfront.net,443,25799,0.002324338,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:18.345162+00:00,app.hyperliquid.xyz,443,9359,0.006635015,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:08.070783+00:00,api-ui.hyperliquid-testnet.xyz,443,179016,0.002193105,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:06.881310+00:00,api-ui.hyperliquid.xyz,443,34419,0.001791673,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:06.873880+00:00,api-ui.hyperliquid.xyz,443,10677,0.001766613,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:47:06.870546+00:00,api-ui.hyperliquid-testnet.xyz,443,10318,0.002064706,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:46:28.112140+00:00,api.hyperliquid-testnet.xyz,443,645116,0.005380052,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:46:26.974879+00:00,api.hyperliquid-testnet.xyz,443,67600,0.00476922,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:43.712116+00:00,api.hyperliquid-testnet.xyz,443,6075,0.002325672,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:43.685376+00:00,api.hyperliquid-testnet.xyz,443,6075,0.002137414,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:41.738746+00:00,mail.yahoo.com,443,9271,0.002575838,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:41.709315+00:00,mail.yahoo.com,443,26365,0.005236889,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:40.955842+00:00,api.hyperliquid-testnet.xyz,443,6075,0.002154607,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:40.913764+00:00,api.hyperliquid-testnet.xyz,443,6075,0.002567331,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:39.982725+00:00,api.hyperliquid-testnet.xyz,443,6075,0.002340379,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:38.338292+00:00,api.hyperliquid-testnet.xyz,443,6075,0.002502526,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:38.324284+00:00,api.hyperliquid-testnet.xyz,443,6538,0.00194397,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:38.032639+00:00,api.hyperliquid-testnet.xyz,443,6538,0.002299412,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:38.017366+00:00,api.hyperliquid-testnet.xyz,443,6562,0.002084102,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:37.991007+00:00,api.hyperliquid-testnet.xyz,443,6540,0.002246775,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:37.983217+00:00,api.hyperliquid-testnet.xyz,443,6562,0.002011518,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:37.188392+00:00,api.hyperliquid-testnet.xyz,443,6586,0.0025172,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:37.182553+00:00,api.hyperliquid-testnet.xyz,443,6540,0.002369709,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:37.155238+00:00,api.hyperliquid-testnet.xyz,443,6564,0.002142711,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:37.130744+00:00,api.hyperliquid-testnet.xyz,443,6538,0.002446207,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:35.260780+00:00,api.hyperliquid-testnet.xyz,443,6540,0.002246725,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:35.250959+00:00,api.hyperliquid-testnet.xyz,443,6564,0.002093568,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:35.182711+00:00,api.hyperliquid-testnet.xyz,443,6540,0.002272712,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:35.168739+00:00,api.hyperliquid-testnet.xyz,443,6566,0.002358165,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:34.448068+00:00,api.hyperliquid-testnet.xyz,443,6590,0.002065121,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:34.440216+00:00,api.hyperliquid-testnet.xyz,443,6540,0.003423071,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:34.420593+00:00,api.hyperliquid-testnet.xyz,443,6564,0.002141118,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:34.407547+00:00,api.hyperliquid-testnet.xyz,443,6562,0.001966615,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:33.618877+00:00,api.hyperliquid-testnet.xyz,443,6538,0.002303394,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:33.592481+00:00,api.hyperliquid-testnet.xyz,443,6562,0.002151118,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:33.555168+00:00,api.hyperliquid-testnet.xyz,443,19619,0.002009638,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:33.542322+00:00,api.hyperliquid-testnet.xyz,443,19546,0.00265603,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:32.001292+00:00,api.hyperliquid-testnet.xyz,443,19500,0.002598347,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:31.991270+00:00,api.hyperliquid-testnet.xyz,443,19381,0.002339497,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:31.961164+00:00,api.hyperliquid-testnet.xyz,443,19381,0.003268904,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:31.948228+00:00,api.hyperliquid-testnet.xyz,443,19823,0.002033524,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.705459+00:00,api.hyperliquid-testnet.xyz,443,19799,0.002173309,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.689471+00:00,api.hyperliquid-testnet.xyz,443,19693,0.00325741,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.657324+00:00,api.hyperliquid-testnet.xyz,443,19693,0.001800881,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.073246+00:00,api.hyperliquid-testnet.xyz,443,19703,0.002306563,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.070455+00:00,api.hyperliquid-testnet.xyz,443,19703,0.002290705,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.049173+00:00,api.hyperliquid-testnet.xyz,443,19493,0.002156525,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:30.038338+00:00,api.hyperliquid-testnet.xyz,443,19491,0.002644537,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:28.960488+00:00,api.hyperliquid-testnet.xyz,443,20224,0.003493839,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:28.954300+00:00,api.hyperliquid-testnet.xyz,443,20202,0.002293816,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:28.914820+00:00,api.hyperliquid-testnet.xyz,443,20196,0.002129241,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:27.932241+00:00,api.hyperliquid-testnet.xyz,443,20213,0.002127165,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:27.931646+00:00,api.hyperliquid-testnet.xyz,443,20167,0.00206231,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:26.511281+00:00,api.hyperliquid-testnet.xyz,443,20062,0.002169622,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:26.508761+00:00,api.hyperliquid-testnet.xyz,443,20084,0.002333149,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:26.453311+00:00,api.hyperliquid-testnet.xyz,443,645028,0.00194449,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:26.451757+00:00,api.hyperliquid-testnet.xyz,443,645028,0.002112815,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:25.593873+00:00,api.hyperliquid-testnet.xyz,443,67566,0.002161292,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:25.577390+00:00,api.hyperliquid-testnet.xyz,443,67590,0.002321409,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:25.543237+00:00,api.hyperliquid-testnet.xyz,443,33873,0.002286879,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:24.925509+00:00,api.hyperliquid-testnet.xyz,443,33875,0.002125341,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:24.878264+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002746895,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:24.869071+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002047357,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:23.011374+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002683244,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:23.005836+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002301986,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.989639+00:00,api.hyperliquid-testnet.xyz,443,14822,0.00243277,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.980467+00:00,api.hyperliquid-testnet.xyz,443,6522,0.00321143,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.962137+00:00,api.hyperliquid-testnet.xyz,443,6546,0.002158543,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.951740+00:00,api.hyperliquid-testnet.xyz,443,19681,0.001919814,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.032759+00:00,api.hyperliquid-testnet.xyz,443,19683,0.002131872,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.024549+00:00,api.hyperliquid-testnet.xyz,443,19619,0.001863872,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:17.004438+00:00,api.hyperliquid-testnet.xyz,443,19597,0.002363869,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:16.994581+00:00,api.hyperliquid-testnet.xyz,443,19546,0.002601054,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:15.745773+00:00,api.hyperliquid-testnet.xyz,443,19500,0.003407295,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:15.734274+00:00,api.hyperliquid-testnet.xyz,443,19311,0.002564315,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:15.714795+00:00,api.hyperliquid-testnet.xyz,443,19335,0.002199969,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:15.708134+00:00,api.hyperliquid-testnet.xyz,443,19823,0.002492443,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:14.929811+00:00,api.hyperliquid-testnet.xyz,443,19821,0.001924298,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:14.921205+00:00,api.hyperliquid-testnet.xyz,443,19647,0.002275626,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:14.910435+00:00,tzm.px-cloud.net,443,6322,0.008419114,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:14.899117+00:00,api.hyperliquid-testnet.xyz,443,19623,0.002085465,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:14.891252+00:00,api.hyperliquid-testnet.xyz,443,19657,0.002374448,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:14.867118+00:00,api.hyperliquid-testnet.xyz,443,19681,0.002005688,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:13.409537+00:00,api.hyperliquid-testnet.xyz,443,19493,0.002141422,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:13.387909+00:00,api.hyperliquid-testnet.xyz,443,19517,0.002014357,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:13.379597+00:00,api.hyperliquid-testnet.xyz,443,20226,0.002147595,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:13.350664+00:00,api.hyperliquid-testnet.xyz,443,20202,0.003179634,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:12.182443+00:00,api.hyperliquid-testnet.xyz,443,20172,0.002179955,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:12.166054+00:00,api.hyperliquid-testnet.xyz,443,20196,0.002283689,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:12.146141+00:00,api.hyperliquid-testnet.xyz,443,20057,0.002832541,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:12.126670+00:00,api.hyperliquid-testnet.xyz,443,20033,0.002373133,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:12.104034+00:00,api.hyperliquid-testnet.xyz,443,19905,0.002059531,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:11.423484+00:00,api.hyperliquid-testnet.xyz,443,19905,0.002340052,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:11.398901+00:00,api.hyperliquid-testnet.xyz,443,645028,0.002069511,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:11.386226+00:00,api.hyperliquid-testnet.xyz,443,645094,0.002360653,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:09.633082+00:00,api.hyperliquid-testnet.xyz,443,67592,0.002433493,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:09.626991+00:00,api.hyperliquid-testnet.xyz,443,67590,0.002138172,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:09.560476+00:00,api.hyperliquid-testnet.xyz,443,33900,0.002343363,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:08.721249+00:00,api.hyperliquid-testnet.xyz,443,33876,0.002284355,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:08.646998+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002317476,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:07.781541+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002692994,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:07.690218+00:00,api.hyperliquid-testnet.xyz,443,6376,0.003926171,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:06.943594+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002151735,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:45:00.575567+00:00,api.hyperliquid.xyz,443,6344,0.00185376,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:59.503183+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002213322,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:58.090338+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002996384,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:58.000814+00:00,api.hyperliquid.xyz,443,6344,0.0020067,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:56.648414+00:00,api.hyperliquid-testnet.xyz,443,6376,0.00231967,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:55.470999+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002226769,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:55.427400+00:00,api.hyperliquid.xyz,443,6344,0.00218952,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:54.340815+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002261206,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:53.099173+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002237706,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:53.046287+00:00,api.hyperliquid.xyz,443,6344,0.002405523,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:50.733026+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002185638,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:50.207180+00:00,api.hyperliquid-testnet.xyz,443,6376,0.00732373,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:50.156523+00:00,api.hyperliquid.xyz,443,6344,0.002108554,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:48.651634+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002588614,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:47.383703+00:00,api.hyperliquid-testnet.xyz,443,6376,0.001928871,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:46.160481+00:00,api.hyperliquid.xyz,443,6344,0.017403417,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:46.055745+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002129065,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:44.834448+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002268866,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:43.627945+00:00,api.hyperliquid.xyz,443,6344,0.002044531,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:42.564578+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002273826,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:42.544115+00:00,api.hyperliquid-testnet.xyz,443,6376,0.001953877,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:42.459285+00:00,api.hyperliquid.xyz,443,6344,0.001930237,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:40.832959+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002521017,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:40.073176+00:00,api.hyperliquid-testnet.xyz,443,6376,0.00245182,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:38.349104+00:00,api.hyperliquid.xyz,443,6344,0.001957447,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:37.695145+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002123942,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:36.331863+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002270669,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:36.268480+00:00,api.hyperliquid.xyz,443,6344,0.002145102,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:35.341450+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002261987,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:33.920957+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002040904,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:33.366188+00:00,api.hyperliquid.xyz,443,6344,0.002047874,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:31.975094+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002032281,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:30.696503+00:00,api.hyperliquid-testnet.xyz,443,6376,0.003458596,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:29.531239+00:00,api.hyperliquid.xyz,443,6344,0.001918804,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:29.466782+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002386383,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:28.366474+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002279386,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:27.743172+00:00,api.hyperliquid.xyz,443,6344,0.002200202,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:26.506420+00:00,api.hyperliquid-testnet.xyz,443,6376,0.001863154,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:26.024615+00:00,api.hyperliquid-testnet.xyz,443,6376,0.001743041,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:25.112798+00:00,api.hyperliquid.xyz,443,6344,0.002200872,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:23.249820+00:00,api.hyperliquid-testnet.xyz,443,6376,0.00241295,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:21.954407+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002263322,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:21.900819+00:00,api.hyperliquid.xyz,443,6344,0.002046994,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:21.048498+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002205872,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:20.810989+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002216055,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:18.157940+00:00,api.hyperliquid.xyz,443,6344,0.002469913,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:18.114091+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002073828,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:16.754802+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002058195,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:15.743873+00:00,api.hyperliquid.xyz,443,6344,0.002277346,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:15.697034+00:00,api.hyperliquid-testnet.xyz,443,645028,0.002232228,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:15.689753+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002336203,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:14.657723+00:00,api.hyperliquid-testnet.xyz,443,67428,0.003689226,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:14.657832+00:00,api.hyperliquid-testnet.xyz,443,6376,0.003878011,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:13.401739+00:00,api.hyperliquid.xyz,443,6344,0.002243893,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:13.316563+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002066455,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:12.185459+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002209799,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:11.235748+00:00,api.hyperliquid.xyz,443,6344,0.001996948,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:09.747071+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002583704,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:09.685321+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002259622,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:08.352616+00:00,api.hyperliquid.xyz,443,6344,0.002195488,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:07.996457+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002179636,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:07.608375+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002354773,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:05.886528+00:00,api.hyperliquid.xyz,443,6344,0.002002461,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:05.832596+00:00,api.hyperliquid-testnet.xyz,443,6376,0.00249735,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:03.035676+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002238162,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:02.158067+00:00,api.hyperliquid.xyz,443,6344,0.002678964,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:00.828772+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002220772,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:44:00.780148+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002692872,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:59.717558+00:00,api.hyperliquid.xyz,443,6344,0.002282175,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:58.125742+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002191695,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:58.061169+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002010709,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:57.024302+00:00,api.hyperliquid.xyz,443,6344,0.002333823,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:55.745638+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002540898,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:54.582721+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002200385,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:53.368526+00:00,api.hyperliquid.xyz,443,6344,0.004507238,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:53.305602+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002241139,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:52.081364+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002073591,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:51.246951+00:00,api.hyperliquid.xyz,443,6344,0.002038448,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:51.193201+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002393517,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:49.839134+00:00,api.hyperliquid-testnet.xyz,443,6376,0.02095975,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:48.446373+00:00,api.hyperliquid.xyz,443,6344,0.002068841,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:48.383566+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002109441,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:47.069907+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002434631,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:46.110011+00:00,api.hyperliquid.xyz,443,6344,0.002131106,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:45.995536+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002307276,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:44.483101+00:00,api.hyperliquid-testnet.xyz,443,6376,0.002000448,31.59.20.176,174.241.117.16,None,http
2025-12-22 20:43:43.811016+00:00,api.hyperliquid.xyz,443,6344,0.002075851,31.59.20.176,174.241.117.16,None,http
